time;Bx;By;Bz;BT
10,781308;-54,13;-54,50;44,18;88,61
10,802623;-54,54;-53,64;41,65;87,10
10,822442;-53,68;-53,45;39,16;85,27
10,842584;-52,95;-54,12;40,06;85,66
10,862697;-53,32;-54,89;43,47;88,01
10,881708;-54,26;-54,44;43,92;88,53
10,903107;-54,24;-53,67;41,09;86,67
10,922510;-53,30;-53,62;39,08;85,11
10,943052;-52,70;-54,25;40,73;85,91
10,962768;-53,25;-54,84;44,03;88,21
10,983238;-54,16;-54,42;43,58;88,29
11,003917;-53,92;-53,49;40,62;86,13
11,023215;-52,96;-53,28;38,97;84,63
11,044139;-52,48;-54,20;41,39;86,05
11,063361;-53,32;-54,59;44,33;88,25
11,084288;-54,03;-54,10;43,32;87,88
11,103998;-53,71;-53,34;40,13;85,68
11,124078;-52,96;-53,69;39,21;85,00
11,144256;-52,96;-54,61;42,36;87,08
11,164706;-53,98;-54,82;44,61;88,93
11,184311;-54,80;-54,37;43,06;88,39
11,204339;-54,31;-53,97;40,06;86,42
11,224613;-53,60;-54,46;40,02;86,26
11,245352;-53,94;-55,25;43,10;88,42
11,267481;-54,75;-55,30;44,71;89,75
11,284519;-55,12;-54,31;42,63;88,35
11,304490;-54,45;-53,69;39,65;86,13
11,325287;-53,40;-54,33;40,41;86,23
11,345637;-53,86;-55,02;43,66;88,51
11,366769;-54,76;-54,57;44,61;89,26
11,386187;-55,10;-53,49;41,95;87,50
11,405620;-53,94;-53,34;39,65;85,59
11,426318;-53,34;-54,07;40,94;86,28
11,446008;-53,96;-54,50;43,96;88,40
11,466295;-54,48;-54,18;44,33;88,71
11,487089;-54,65;-53,11;41,35;86,70
11,507431;-53,45;-53,00;39,36;84,94
11,526295;-52,81;-53,80;41,22;85,93
11,546402;-53,38;-54,35;44,01;87,98
11,574054;-54,50;-53,71;43,47;88,00
11,590034;-54,00;-53,03;40,54;85,86
11,607064;-52,83;-53,39;39,14;84,70
11,627377;-52,76;-54,42;41,35;86,34
11,647764;-53,64;-54,82;43,60;88,22
11,668813;-54,45;-54,31;42,57;87,90
11,691212;-54,07;-53,71;39,70;85,93
11,708631;-53,17;-54,16;39,29;85,46
11,728169;-52,81;-55,12;42,01;87,13
11,747877;-54,01;-55,02;43,81;88,68
11,767832;-54,60;-54,33;42,40;87,92
11,791397;-53,75;-53,79;39,51;85,69
11,808918;-53,00;-54,44;40,08;85,90
11,829030;-53,23;-55,19;43,19;88,00
11,850502;-54,11;-55,06;44,41;89,06
11,868554;-54,35;-54,20;41,84;87,42
11,889421;-53,88;-53,82;39,59;85,83
11,909085;-52,95;-54,25;40,86;86,12
11,930423;-53,47;-54,91;43,90;88,33
11,949942;-54,48;-54,78;44,63;89,23
11,970159;-54,61;-53,60;41,61;87,10
11,989772;-53,55;-53,60;39,42;85,40
12,009615;-52,95;-54,37;40,90;86,21
12,030251;-53,55;-54,83;44,09;88,42
12,050834;-54,16;-54,57;43,56;88,37
12,070478;-54,11;-53,64;40,47;86,27
12,090225;-53,00;-53,84;38,84;84,95
12,111264;-52,50;-54,27;41,11;85,97
12,131121;-53,28;-54,80;43,83;88,11
12,152475;-54,00;-54,24;43,11;87,84
12,171667;-53,55;-53,28;40,26;85,60
12,192425;-52,95;-53,47;39,55;85,01
