time;Bx;By;Bz;BT
8,419360;-25,81;-16,36;1,51;30,60
8,440190;-25,93;-16,45;1,66;30,75
8,459518;-25,96;-16,64;1,62;30,88
8,479028;-25,93;-16,59;1,49;30,81
8,499507;-25,98;-16,34;1,47;30,73
8,519852;-26,00;-16,45;1,36;30,80
8,540219;-26,19;-16,49;1,13;30,97
8,560990;-26,32;-16,30;1,30;30,99
8,582720;-26,40;-16,38;1,06;31,08
8,600502;-26,28;-16,45;0,87;31,02
8,620395;-26,34;-16,34;0,68;31,00
8,640417;-26,36;-16,55;0,91;31,13
8,661368;-26,26;-16,40;0,96;30,98
8,680856;-26,26;-16,36;1,36;30,97
8,701832;-26,13;-16,15;1,45;30,76
8,722289;-26,32;-16,59;1,21;31,13
8,741882;-26,41;-16,60;1,66;31,24
8,762847;-26,38;-16,60;1,69;31,21
8,783698;-26,32;-16,75;2,01;31,27
8,801860;-26,25;-16,77;1,79;31,20
8,822443;-26,40;-16,96;1,68;31,42
8,842988;-26,47;-16,85;1,39;31,41
8,862830;-26,43;-16,96;1,41;31,44
8,882314;-26,11;-16,59;1,53;30,97
8,902858;-26,26;-16,42;1,45;31,01
8,923104;-26,38;-16,14;1,47;30,96
8,945722;-26,38;-15,80;1,26;30,77
8,963310;-26,56;-15,57;1,40;30,82
8,984086;-26,23;-15,59;1,60;30,55
9,003739;-26,26;-15,72;1,51;30,65
9,023416;-26,30;-15,48;1,45;30,55
9,044994;-26,32;-15,72;1,47;30,69
9,063757;-25,98;-15,74;1,43;30,41
9,083715;-26,00;-15,85;1,32;30,48
9,104124;-26,19;-16,00;1,47;30,73
9,123926;-26,10;-16,00;1,55;30,65
9,144139;-26,56;-15,85;1,21;30,96
9,164553;-26,49;-15,74;1,23;30,84
9,183925;-26,45;-15,93;1,34;30,91
9,204997;-26,38;-15,85;1,32;30,80
9,225087;-26,53;-15,97;1,17;30,98
9,244673;-26,49;-15,97;1,17;30,95
9,265808;-26,13;-15,93;1,08;30,62
9,285470;-26,11;-15,78;1,02;30,53
9,305646;-25,87;-15,80;0,96;30,33
9,325632;-25,80;-15,99;1,02;30,36
9,345210;-25,85;-16,08;0,80;30,45
9,365332;-26,08;-16,00;0,72;30,60
9,385363;-25,91;-15,95;0,78;30,43
9,406411;-26,04;-16,15;0,91;30,66
9,426275;-26,28;-16,38;0,98;30,98
9,448769;-26,32;-16,68;1,11;31,18
9,468251;-26,41;-16,81;1,41;31,34
