time;Bx;By;Bz;BT
9,482143;20,82;12,33;-19,96;31,36
9,502200;20,80;12,18;-20,04;31,34
9,521945;20,76;12,35;-19,87;31,28
9,541713;20,65;12,33;-19,94;31,24
9,561266;20,74;12,59;-20,00;31,44
9,581940;20,78;12,46;-19,87;31,33
9,601514;20,55;12,29;-19,83;31,09
9,622392;20,91;12,20;-19,77;31,26
9,642229;20,99;12,25;-19,66;31,26
9,662404;21,00;12,23;-19,62;31,24
9,682666;21,14;12,01;-19,59;31,22
9,702882;21,10;12,01;-19,40;31,07
9,722662;21,02;11,80;-19,42;30,96
9,743379;20,89;11,54;-19,59;30,87
9,763682;20,89;11,67;-19,40;30,81
9,783931;20,59;11,99;-19,30;30,67
9,803473;20,55;11,88;-19,36;30,63
9,826449;20,55;12,14;-19,29;30,69
9,844278;20,50;12,42;-19,40;30,83
9,863956;20,40;12,33;-19,59;30,85
9,883980;20,52;12,40;-19,57;30,95
9,905882;20,57;12,53;-19,53;31,01
9,926158;20,63;12,57;-19,72;31,18
9,944481;20,74;12,40;-19,66;31,15
9,964109;20,78;12,38;-19,42;31,02
9,984705;20,82;12,35;-19,34;30,98
10,004331;20,87;12,36;-19,14;30,90
10,024081;21,25;12,42;-18,93;31,05
10,045250;21,27;12,40;-19,04;31,12
10,064802;21,29;12,55;-19,16;31,27
10,084888;21,45;12,55;-19,06;31,32
10,105755;21,81;12,61;-19,36;31,77
10,125970;21,94;12,70;-19,55;32,02
10,146164;21,87;12,78;-19,62;32,04
10,166275;21,68;12,72;-19,64;31,90
10,186662;21,53;12,63;-19,62;31,75
10,206512;21,38;12,55;-19,38;31,47
10,226701;21,49;12,46;-19,04;31,30
10,247310;21,36;12,38;-19,14;31,24
10,268180;20,99;12,35;-19,17;30,99
10,287412;20,91;12,23;-19,32;30,99
10,308600;20,95;12,10;-19,27;30,93
10,327943;21,00;12,12;-19,44;31,08
10,347977;20,87;12,12;-19,53;31,05
10,368009;21,10;12,18;-19,57;31,25
10,387511;21,14;12,35;-19,79;31,48
10,407413;21,15;12,40;-19,81;31,52
10,427661;21,08;12,18;-19,51;31,20
10,448527;21,27;12,40;-19,38;31,33
10,468293;21,14;12,44;-19,34;31,23
10,488408;21,08;12,50;-19,49;31,31
10,508071;21,08;12,44;-19,66;31,39
10,530746;20,87;12,59;-19,72;31,35
10,547742;20,61;12,23;-19,53;30,92
10,568737;20,61;12,29;-19,66;31,02
10,588692;20,59;12,48;-19,74;31,13
10,610119;20,27;12,35;-19,70;30,85
10,629495;20,35;12,29;-19,81;30,94
10,654233;20,33;12,23;-19,66;30,81
10,670187;20,44;12,44;-19,45;30,84
10,689729;20,54;12,35;-19,55;30,92
10,710313;20,40;12,57;-19,61;30,96
10,729559;20,35;12,53;-19,45;30,82
10,750846;20,46;12,55;-19,25;30,77
10,770800;20,46;12,63;-19,15;30,74
10,792779;20,42;12,63;-19,19;30,74
10,811340;20,54;12,42;-19,31;30,80
10,831493;20,44;12,29;-19,31;30,69
10,851469;20,31;12,03;-19,21;30,43
10,871669;20,52;11,95;-19,14;30,50
10,891237;20,52;11,91;-19,17;30,50
10,910878;20,42;11,97;-19,40;30,61
10,931419;20,54;11,91;-19,51;30,73
10,951565;20,46;11,84;-19,62;30,72
10,975479;20,48;11,91;-19,42;30,63
10,992256;20,63;11,80;-19,45;30,71
11,012156;20,63;12,10;-19,51;30,87
11,032079;20,65;12,31;-19,59;31,01
11,052129;20,72;12,27;-19,59;31,04
11,073493;21,04;12,18;-19,59;31,22
11,096394;21,14;12,18;-19,62;31,31
11,113667;21,42;12,33;-19,57;31,52
11,133174;21,30;12,31;-19,55;31,43
11,153636;21,17;12,40;-19,59;31,40
11,174056;21,40;12,33;-19,68;31,58
11,193294;21,51;12,21;-19,83;31,70
11,214317;21,64;12,03;-19,89;31,76
11,233277;21,32;12,06;-19,85;31,53
11,253534;21,19;12,06;-19,62;31,30
11,274135;20,91;12,05;-19,55;31,06
11,295092;21,15;12,03;-19,70;31,31
11,323138;21,10;11,99;-19,68;31,24
11,334649;21,06;12,14;-19,60;31,23
11,354424;21,02;12,12;-19,53;31,15
11,374896;20,85;12,25;-19,53;31,09
11,395820;21,06;12,36;-19,64;31,34
11,414874;20,89;12,29;-19,59;31,16
11,440113;21,04;12,23;-19,34;31,09
11,455944;20,97;12,46;-19,49;31,22
11,476735;21,06;12,36;-19,42;31,20
11,495294;20,99;12,20;-19,32;31,02
11,515071;20,91;12,36;-19,12;30,91
11,536121;20,97;12,53;-18,95;30,92
11,555462;20,99;12,35;-18,61;30,65
11,575772;21,12;12,48;-18,87;30,95
