time;Bx;By;Bz;BT
11,552501;26,50;1,04;-14,60;30,27
11,572499;26,39;1,15;-14,71;30,23
11,592108;26,54;1,13;-14,56;30,29
11,612710;26,42;1,34;-14,81;30,32
11,633696;26,03;1,21;-14,97;30,05
11,656232;26,07;1,23;-14,94;30,07
11,672277;26,07;1,32;-14,94;30,07
11,693053;26,01;1,26;-15,03;30,07
11,713622;26,10;1,25;-14,86;30,06
11,733175;26,24;1,15;-14,81;30,15
11,753115;26,31;1,17;-14,92;30,27
11,773084;26,20;1,15;-14,90;30,16
11,793446;26,50;1,10;-14,90;30,42
11,814173;26,46;0,91;-14,75;30,31
11,833748;26,61;0,83;-14,81;30,46
11,854218;26,55;0,98;-14,82;30,43
11,876607;26,54;1,08;-14,99;30,50
11,896297;26,42;1,28;-14,94;30,38
11,915168;26,25;1,47;-14,97;30,26
11,934467;26,55;1,45;-14,99;30,53
11,955040;26,54;1,53;-14,94;30,49
11,975522;26,63;1,79;-14,84;30,54
11,996795;26,61;1,73;-14,82;30,51
12,016197;26,54;1,90;-14,66;30,37
12,036271;26,63;1,96;-14,69;30,48
12,056356;26,61;2,07;-14,67;30,46
12,076415;26,61;1,85;-14,90;30,55
12,095760;26,50;1,68;-14,62;30,31
12,116780;26,39;1,66;-14,73;30,26
12,136999;26,29;1,83;-14,82;30,24
12,156564;26,14;1,75;-14,94;30,16
12,176290;26,01;1,66;-14,99;30,07
12,196701;25,79;1,60;-14,73;29,74
12,216616;26,16;1,36;-14,92;30,15
12,237207;26,16;1,58;-14,86;30,13
12,257108;26,03;1,64;-15,03;30,10
12,276514;26,09;1,75;-14,82;30,05
12,300638;25,95;1,71;-14,88;29,97
12,318062;25,97;1,86;-14,86;29,98
12,337152;26,25;1,71;-14,97;30,27
12,357276;26,48;1,71;-15,20;30,58
12,377733;26,07;1,73;-15,09;30,17
12,403073;26,07;1,32;-14,92;30,06
12,418450;26,14;1,26;-14,84;30,09
12,438022;26,20;1,08;-15,07;30,24
12,458081;26,37;0,96;-15,26;30,48
12,479701;26,52;0,95;-15,11;30,53
12,500704;26,50;0,93;-15,12;30,52
12,520414;26,42;1,10;-15,10;30,46
12,539663;26,50;1,13;-15,16;30,55
12,560225;26,55;1,43;-15,24;30,65
12,579186;26,65;1,49;-15,05;30,64
12,600726;26,57;1,73;-15,16;30,64
12,619326;26,63;1,71;-14,97;30,60
12,639437;26,59;1,71;-15,14;30,65
