time;Bx;By;Bz;BT
7,988064;111,12;59,86;-72,61;145,61
8,007904;110,91;60,01;-72,63;145,52
8,028604;111,00;60,10;-72,46;145,55
8,048628;110,78;60,23;-72,42;145,41
8,069701;110,87;60,55;-72,20;145,51
8,089331;110,95;60,44;-72,27;145,55
8,109011;110,48;60,20;-72,39;145,15
8,128881;110,46;59,82;-72,11;144,84
8,151028;110,57;59,67;-72,07;144,85
8,170449;110,55;59,52;-72,18;144,83
8,189891;110,50;59,28;-72,42;144,81
8,209258;110,80;59,35;-72,54;145,12
8,231926;110,85;59,26;-72,71;145,21
8,251690;110,87;59,31;-72,76;145,28
8,270939;111,23;59,28;-72,67;145,49
8,289778;111,27;59,41;-72,80;145,63
8,310417;111,14;59,54;-72,99;145,68
8,332056;111,08;59,35;-72,57;145,36
8,351269;111,29;59,43;-72,67;145,59
8,371360;111,42;59,20;-72,54;145,53
8,391335;111,30;59,26;-72,65;145,53
8,410926;111,23;59,60;-72,54;145,55
8,431381;111,08;60,14;-72,69;145,74
8,451844;110,99;60,18;-72,69;145,68
8,472188;111,00;59,97;-72,57;145,55
8,492191;110,97;59,99;-72,82;145,65
8,512810;110,67;59,91;-72,59;145,28
8,531616;110,55;60,38;-72,84;145,51
8,552250;110,80;60,10;-72,65;145,49
8,572758;110,54;59,58;-72,71;145,10
8,592718;110,46;59,03;-72,65;144,79
8,612573;110,35;58,88;-72,44;144,54
8,632258;110,42;58,77;-72,46;144,56
8,653231;110,46;58,70;-72,44;144,55
8,673552;110,63;58,73;-72,41;144,68
8,693239;110,55;58,45;-71,97;144,29
8,715322;110,42;58,55;-71,97;144,23
8,734687;110,76;58,73;-71,90;144,52
8,753342;110,87;58,92;-71,86;144,67
8,773202;110,97;59,11;-72,05;144,91
8,795032;110,97;59,20;-72,27;145,06
8,813914;110,89;59,71;-72,42;145,28
8,835209;110,72;59,88;-72,50;145,26
8,854602;110,78;60,08;-72,86;145,57
8,875334;110,69;59,99;-72,76;145,41
8,901854;110,69;59,95;-72,69;145,36
8,918004;110,87;60,05;-72,65;145,52
8,935191;110,95;60,01;-72,67;145,57
8,954433;110,95;59,97;-72,61;145,53
8,974605;111,08;59,76;-72,52;145,50
8,995157;111,29;59,61;-72,46;145,56
9,020110;111,25;59,37;-72,44;145,43
9,036302;111,34;59,56;-72,48;145,59
9,055213;111,38;59,69;-72,61;145,74
9,076084;111,30;59,71;-72,86;145,81
9,097622;111,25;59,71;-72,76;145,72
9,115909;111,38;59,61;-72,69;145,75
9,136710;111,25;59,69;-72,59;145,63
9,156608;111,40;59,71;-72,78;145,85
9,176278;111,29;59,82;-72,76;145,80
9,197921;111,08;59,88;-72,87;145,72
9,216380;110,95;59,65;-72,87;145,53
9,237361;110,99;59,52;-72,74;145,44
9,259802;111,06;59,43;-72,72;145,45
9,276517;110,82;59,84;-72,71;145,42
9,297784;110,65;59,71;-72,63;145,20
9,316692;110,46;59,76;-72,42;144,98
9,338236;110,52;59,69;-72,37;144,96
9,358695;110,61;59,56;-72,29;144,94
9,377839;110,27;59,50;-72,12;144,58
9,398138;110,10;59,15;-72,09;144,28
9,417845;109,84;59,28;-72,05;144,12
9,438124;109,95;59,13;-72,14;144,19
9,458430;110,27;59,28;-72,26;144,55
9,478413;110,03;59,03;-72,27;144,27
9,498750;110,07;58,94;-72,37;144,31
9,518943;110,18;58,88;-72,46;144,42
9,538658;110,80;58,98;-72,59;145,00
9,559488;111,08;59,28;-72,74;145,41
9,579862;111,21;59,22;-72,91;145,57
9,599816;111,08;59,31;-72,78;145,44
9,619532;111,15;59,09;-72,87;145,46
9,639781;111,38;59,26;-72,61;145,57
9,659625;111,47;59,43;-72,61;145,71
9,679414;111,44;59,58;-72,29;145,58
9,699115;111,19;59,90;-72,50;145,63
9,719846;111,02;59,97;-72,44;145,50
9,740113;111,08;59,95;-72,42;145,53
9,761429;111,34;59,82;-72,65;145,79
9,781252;111,08;59,95;-72,70;145,67
9,802808;111,02;59,84;-73,16;145,80
9,821311;110,87;59,82;-73,14;145,67
9,841130;110,74;59,73;-73,49;145,71
9,861077;110,74;59,43;-73,40;145,54
9,881301;110,72;59,41;-73,25;145,45
9,903670;110,42;59,58;-73,08;145,20
9,921943;110,16;59,61;-72,72;144,84
9,941651;110,35;59,58;-72,48;144,84
9,962322;110,52;59,54;-72,31;144,87
9,983018;110,48;59,52;-72,24;144,80
10,002800;110,72;59,50;-72,16;144,94
10,022452;110,72;59,41;-71,99;144,82
10,042425;110,67;59,28;-71,96;144,70
10,069955;110,70;59,24;-71,96;144,72
10,082673;110,72;59,22;-72,16;144,82
10,103225;110,78;59,41;-72,29;145,01
10,123138;110,52;59,50;-72,29;144,85
10,143205;110,57;59,50;-72,42;144,96
10,164450;110,57;59,41;-72,56;144,98
10,186751;110,55;59,48;-72,80;145,12
10,206687;110,74;59,58;-73,02;145,42
10,224471;111,08;59,56;-73,12;145,71
10,243812;110,97;59,22;-73,04;145,45
10,264330;111,15;58,66;-72,93;145,31
10,284584;111,21;58,15;-72,82;145,09
10,306503;111,15;58,06;-72,82;145,01
10,325620;111,10;57,74;-72,57;144,72
10,345774;111,17;57,63;-72,46;144,68
10,364552;110,93;57,29;-72,35;144,30
10,384545;110,86;57,05;-72,46;144,20
10,405062;111,06;57,29;-72,54;144,49
10,426479;110,80;57,65;-72,67;144,50
10,445670;110,91;58,28;-72,74;144,88
10,466029;111,06;58,47;-72,84;145,12
10,488475;111,08;59,01;-72,95;145,41
10,506868;110,97;59,56;-72,80;145,47
10,526524;111,08;60,03;-72,82;145,75
10,546373;110,95;60,78;-72,74;145,93
10,570088;110,72;61,17;-72,57;145,84
10,587126;110,59;61,43;-72,48;145,80
10,607078;110,33;61,86;-72,61;145,85
10,627148;110,09;62,15;-72,50;145,73
10,647255;109,94;62,65;-72,61;145,89
10,667139;110,10;62,78;-72,87;146,20
10,686940;109,92;63,18;-72,78;146,19
10,707429;109,77;62,90;-72,80;145,96
10,727792;109,80;63,03;-72,87;146,08
10,748439;109,95;63,40;-72,95;146,39
10,768483;110,27;63,23;-72,82;146,50
10,787297;110,46;63,21;-72,93;146,69
10,807836;110,57;63,01;-72,85;146,64
10,828798;110,33;62,93;-72,84;146,42
10,848540;110,42;62,22;-72,84;146,18
10,870319;110,78;62,30;-72,87;146,50
10,888277;110,80;62,28;-72,99;146,57
10,908911;110,87;61,47;-73,00;146,29
10,928994;110,91;61,60;-73,30;146,53
10,949237;110,85;61,85;-73,06;146,46
10,968915;110,85;61,94;-73,02;146,48
10,989458;110,57;61,40;-73,04;146,05
11,009209;110,85;61,08;-73,15;146,19
11,029343;110,76;61,17;-73,12;146,14
11,049832;110,87;61,25;-73,19;146,29
11,069479;110,59;61,49;-73,08;146,12
11,089794;110,55;61,10;-73,12;145,95
