time;Bx;By;Bz;BT
7,030903;-27,16;-15,03;-1,06;31,06
7,051543;-27,15;-14,92;-0,95;30,99
7,072688;-27,26;-14,77;-1,25;31,03
7,091969;-27,43;-14,88;-1,23;31,23
7,111998;-27,56;-14,88;-1,42;31,35
7,131845;-27,91;-14,84;-1,61;31,66
7,151917;-27,84;-14,82;-1,59;31,58
7,172393;-28,03;-14,97;-1,70;31,82
7,192406;-27,91;-14,92;-1,51;31,69
7,213142;-28,08;-14,82;-1,55;31,79
7,232578;-28,12;-14,82;-1,49;31,82
7,253199;-27,82;-14,84;-1,32;31,56
7,273172;-27,84;-14,86;-1,12;31,58
7,295192;-27,82;-15,05;-0,95;31,64
7,313178;-27,91;-15,09;-1,08;31,75
7,333432;-27,65;-14,86;-1,16;31,41
7,354061;-27,71;-14,86;-1,23;31,47
7,374327;-27,61;-15,01;-1,31;31,46
7,396960;-27,37;-14,97;-1,12;31,22
7,414463;-27,61;-14,79;-1,23;31,35
7,435115;-27,58;-14,82;-1,23;31,33
7,455506;-27,45;-14,56;-1,16;31,09
7,474922;-27,28;-14,32;-1,04;30,82
7,494899;-27,52;-14,47;-0,80;31,10
7,515380;-27,43;-14,37;-0,80;30,97
7,535577;-27,37;-14,24;-0,74;30,86
7,556939;-27,71;-14,22;-1,02;31,16
7,576084;-27,69;-14,47;-1,10;31,26
7,596318;-27,75;-14,48;-1,12;31,32
7,616473;-27,80;-14,82;-1,14;31,53
7,638137;-27,99;-14,88;-1,08;31,72
7,656177;-28,06;-15,09;-1,19;31,88
7,676057;-28,23;-15,18;-1,32;32,08
7,696055;-28,29;-15,09;-1,06;32,08
7,716418;-28,03;-15,09;-0,93;31,84
7,736354;-28,03;-15,12;-0,84;31,86
7,756890;-27,82;-15,10;-0,91;31,67
7,777024;-27,84;-15,12;-0,89;31,69
7,797667;-27,80;-15,35;-0,99;31,77
7,817504;-27,50;-15,20;-1,06;31,44
7,837509;-27,20;-15,20;-1,02;31,18
7,858341;-27,20;-15,20;-1,16;31,18
7,877819;-27,39;-15,18;-1,08;31,33
7,897879;-27,16;-14,99;-0,99;31,04
7,925128;-27,16;-14,90;-1,06;31,00
7,940635;-26,77;-14,80;-1,36;30,62
7,960055;-26,56;-14,50;-1,17;30,29
7,977678;-26,51;-14,22;-1,10;30,10
7,998124;-26,90;-14,17;-1,06;30,42
8,018416;-26,62;-14,22;-1,38;30,21
8,039865;-26,58;-14,09;-1,79;30,14
8,059124;-26,83;-14,00;-1,74;30,31
8,079709;-27,05;-13,96;-1,79;30,49
8,098686;-27,26;-13,72;-1,64;30,56
8,118948;-27,35;-13,85;-1,81;30,71
8,137914;-27,45;-13,98;-1,87;30,86
8,159874;-27,09;-13,98;-1,91;30,54
8,179006;-27,30;-14,00;-1,89;30,73
8,199142;-27,03;-14,17;-1,61;30,56
8,219848;-26,96;-14,56;-1,91;30,70
8,239832;-26,90;-14,71;-1,83;30,72
8,259499;-27,16;-14,80;-1,83;30,99
8,280856;-27,31;-14,82;-1,89;31,13
8,301006;-27,35;-14,82;-1,89;31,17
8,319981;-27,63;-14,67;-1,77;31,34
8,340708;-27,61;-14,82;-1,34;31,37
8,360340;-27,91;-14,82;-1,21;31,63
8,380592;-28,12;-14,34;-0,95;31,58
8,401162;-27,90;-14,13;-0,78;31,28
8,421087;-27,67;-14,17;-0,82;31,10
8,442442;-27,67;-14,17;-0,65;31,09
8,461417;-27,69;-14,22;-0,48;31,13
8,481492;-27,61;-14,15;-0,80;31,04
8,503211;-27,48;-14,02;-0,93;30,86
8,522420;-27,26;-13,94;-0,89;30,63
8,541367;-27,11;-14,00;-0,91;30,52
8,562078;-27,35;-14,02;-1,06;30,75
8,581955;-27,26;-14,07;-1,06;30,69
8,602267;-27,26;-14,17;-1,16;30,74
8,622339;-27,24;-14,19;-1,19;30,73
8,643425;-27,30;-14,34;-1,02;30,85
8,663218;-27,58;-14,19;-1,10;31,03
8,683390;-27,65;-14,20;-0,99;31,10
8,704305;-27,61;-14,26;-1,08;31,10
8,723321;-27,75;-14,26;-1,04;31,21
8,743836;-27,71;-14,17;-1,10;31,14
8,763902;-27,69;-13,92;-1,12;31,01
8,784148;-27,73;-13,92;-1,02;31,04
8,811082;-27,50;-14,05;-0,86;30,90
8,826270;-27,58;-14,17;-0,84;31,01
8,845006;-27,61;-14,17;-1,02;31,05
8,864859;-27,50;-14,22;-0,87;30,97
8,885714;-27,43;-14,20;-0,99;30,90
8,905714;-27,52;-14,30;-0,89;31,03
8,925819;-27,43;-14,52;-0,80;31,04
8,945195;-27,41;-14,54;-1,08;31,05
8,965190;-27,65;-14,30;-1,23;31,15
8,985479;-27,52;-14,56;-1,31;31,16
9,005471;-27,56;-14,80;-1,27;31,31
9,025617;-27,84;-14,75;-1,38;31,53
9,045914;-27,45;-14,75;-1,38;31,19
9,066032;-27,58;-14,56;-1,42;31,22
9,086336;-27,58;-14,60;-1,55;31,24
9,106611;-27,58;-14,60;-1,46;31,24
9,129052;-27,50;-14,77;-1,29;31,24
9,149571;-27,56;-14,69;-1,32;31,26
9,166382;-27,56;-14,60;-1,38;31,22
9,185783;-27,48;-14,86;-1,46;31,28
9,208955;-27,60;-15,10;-1,42;31,49
9,227167;-27,65;-15,22;-1,44;31,59
9,246904;-27,63;-15,07;-1,38;31,50
9,266957;-27,52;-15,10;-1,42;31,42
9,287330;-27,46;-15,03;-1,55;31,35
9,309385;-27,31;-14,79;-1,57;31,10
9,330091;-27,15;-14,67;-1,59;30,90
9,348576;-27,07;-14,52;-1,79;30,77
9,367821;-27,28;-14,32;-1,91;30,86
