time;Bx;By;Bz;BT
11,731608;21,38;10,17;-19,72;30,81
11,751679;21,29;10,30;-19,68;30,77
11,772532;21,38;10,53;-19,68;30,91
11,793168;21,62;10,77;-19,75;31,21
11,813043;21,81;10,92;-19,57;31,27
11,834000;21,59;10,96;-19,66;31,19
11,853411;21,60;11,11;-19,75;31,31
11,873740;21,74;11,16;-19,75;31,42
11,901243;21,53;11,18;-19,64;31,22
11,918334;21,66;11,11;-19,59;31,24
11,934404;21,64;10,73;-19,83;31,25
11,953701;21,40;10,68;-19,72;30,99
11,973433;21,32;10,77;-19,75;31,00
11,993533;21,32;10,64;-19,66;30,89
12,013625;21,40;10,66;-19,83;31,06
12,034360;21,17;10,53;-19,60;30,72
12,054856;21,14;10,43;-19,70;30,72
12,074948;21,10;10,38;-19,66;30,65
12,100472;21,12;10,40;-19,74;30,72
12,117101;21,21;10,25;-19,89;30,83
12,135479;21,10;10,06;-20,00;30,76
12,155093;21,27;10,32;-19,96;30,94
12,175640;21,29;10,26;-19,72;30,78
12,198160;21,64;10,21;-19,89;31,11
12,215931;21,64;10,30;-19,89;31,14
12,237175;21,57;10,55;-19,81;31,13
12,257245;21,55;10,70;-19,66;31,07
12,275983;21,77;10,86;-19,27;31,04
12,295794;22,00;10,86;-19,27;31,20
12,318217;21,98;10,98;-19,10;31,12
12,337168;21,81;11,24;-19,10;31,09
12,357105;21,55;11,33;-19,15;30,98
12,376674;21,68;11,30;-19,15;31,06
12,397011;21,75;11,31;-19,27;31,18
12,417251;21,79;11,05;-19,34;31,16
12,436994;21,79;11,18;-19,51;31,32
12,457220;21,59;11,37;-19,44;31,19
12,478055;21,42;11,28;-19,62;31,16
12,498201;21,47;11,00;-19,91;31,28
12,517644;21,38;11,00;-19,59;31,01
12,537846;21,23;10,79;-19,57;30,82
12,558309;21,15;10,70;-19,59;30,75
12,578282;21,10;10,68;-19,57;30,69
12,598210;20,91;10,56;-19,59;30,54
12,618846;21,12;10,64;-19,75;30,81
12,638809;21,00;10,53;-19,55;30,56
12,658322;21,00;10,60;-19,42;30,51
12,679321;21,23;10,47;-19,60;30,74
12,698802;21,23;10,70;-19,74;30,90
12,719483;21,21;10,62;-19,77;30,88
