time;Bx;By;Bz;BT
11,459119;7,49;14,88;-27,57;32,21
11,479123;7,50;15,16;-27,39;32,19
11,499519;7,35;15,37;-27,50;32,35
11,519763;7,54;15,46;-27,89;32,77
11,540022;7,60;15,61;-27,56;32,57
11,560004;7,69;15,53;-27,93;32,87
11,579956;7,90;15,65;-28,10;33,12
11,603777;7,65;15,53;-28,08;32,99
11,620723;7,56;15,40;-27,87;32,73
11,641041;7,34;15,18;-28,01;32,69
11,660851;7,52;15,10;-28,21;32,87
11,680389;7,43;14,88;-27,95;32,52
11,703952;7,28;14,99;-27,89;32,49
11,720885;7,13;14,84;-27,86;32,36
11,740881;7,02;14,76;-27,65;32,12
11,761398;7,04;14,91;-27,54;32,10
11,781411;6,87;14,91;-27,74;32,24
11,802235;6,83;15,10;-27,65;32,24
11,821679;6,79;15,06;-27,39;31,99
11,841290;6,77;14,97;-27,37;31,92
11,862404;6,87;14,75;-27,54;31,98
11,882264;6,98;14,90;-27,39;31,95
11,902192;7,02;15,03;-27,42;32,05
11,922826;7,05;14,56;-27,39;31,81
11,942256;7,24;14,63;-27,01;31,56
11,962951;7,34;14,52;-27,16;31,66
11,982724;7,34;14,39;-27,33;31,75
12,003123;7,15;14,39;-27,24;31,62
12,025164;7,15;14,35;-27,37;31,72
12,044497;7,11;14,58;-27,56;31,97
12,064545;7,24;14,37;-27,69;32,02
12,083742;7,37;14,50;-27,86;32,26
12,103965;7,32;14,39;-28,23;32,52
12,124220;7,37;14,39;-28,23;32,53
12,145479;7,20;14,48;-28,06;32,39
12,166941;7,24;14,54;-28,14;32,49
12,186509;7,35;14,65;-28,02;32,47
12,205165;7,24;14,60;-28,04;32,43
12,225647;7,07;14,63;-27,97;32,35
12,246179;7,02;14,75;-27,95;32,37
12,268097;7,05;15,01;-28,01;32,55
12,287075;6,96;15,18;-28,06;32,65
12,306338;7,22;15,18;-28,14;32,77
12,326134;7,28;15,06;-28,12;32,72
12,345472;7,37;14,97;-28,04;32,63
12,365746;7,75;14,80;-27,93;32,55
12,386367;7,67;14,82;-27,95;32,55
12,407082;7,75;14,73;-27,99;32,56
12,427258;7,84;14,60;-28,02;32,56
12,446770;8,07;14,56;-27,93;32,51
12,467139;7,94;14,63;-27,72;32,34
12,487149;8,18;14,78;-27,65;32,40
12,506837;8,14;14,90;-27,74;32,52
12,527334;7,82;14,90;-27,84;32,53
12,547028;8,05;14,90;-27,71;32,47
12,567148;7,77;15,08;-27,69;32,47
12,591070;7,69;15,06;-27,67;32,43
12,607535;7,37;14,84;-27,63;32,22
12,627686;7,30;14,69;-27,65;32,15
12,647660;7,05;14,73;-27,72;32,18
12,668446;6,92;14,60;-27,59;31,97
12,688319;7,24;14,73;-27,59;32,10
12,712818;7,20;14,95;-27,72;32,31
12,731276;7,32;14,99;-27,61;32,26
